datetime,fecha,hora,solar_rad,precipitation,temp_2m,cloud_cover,wind_u,wind_v,pressure,boundary_layer_height,cape,skin_temp,wind_speed
2024-02-15 11:00:00,2024-02-15,11,73.63555555555556,0.0,,,,,,,,,
2024-02-15 12:00:00,2024-02-15,12,288.16,0.0,,,,,,,,,
2024-02-15 13:00:00,2024-02-15,13,520.8355555555555,0.0,,,,,,,,,
2024-02-15 14:00:00,2024-02-15,14,730.8444444444444,0.0,,,,,,,,,
2024-02-15 15:00:00,2024-02-15,15,896.1955555555555,0.0,,,,,,,,,
2024-02-15 16:00:00,2024-02-15,16,999.1288888888889,0.0,,,,,,,,,
2024-02-15 17:00:00,2024-02-15,17,995.3777777777777,0.0,,,,,,,,,
2024-02-15 18:00:00,2024-02-15,18,964.16,0.0,,,,,,,,,
2024-02-17 09:00:00,2024-02-17,9,0.0,0.0,,,,,,,,,
2024-02-17 10:00:00,2024-02-17,10,0.0,0.0,,,,,,,,,
2024-02-17 11:00:00,2024-02-17,11,67.73333333333333,0.0,,,,,,,,,
2024-02-17 12:00:00,2024-02-17,12,273.88444444444445,0.0,,,,,,,,,
2024-02-17 13:00:00,2024-02-17,13,465.4222222222222,0.0,,,,,,,,,
2024-02-17 14:00:00,2024-02-17,14,704.6577777777778,0.0,,,,,,,,,
2024-02-17 15:00:00,2024-02-17,15,802.0977777777778,0.0,,,,,,,,,
2024-02-17 16:00:00,2024-02-17,16,955.4844444444444,0.0,,,,,,,,,
2024-02-17 17:00:00,2024-02-17,17,942.6488888888889,0.0,,,,,,,,,
2024-02-17 18:00:00,2024-02-17,18,711.84,0.0,,,,,,,,,
2024-02-19 09:00:00,2024-02-19,9,0.0,0.0,,,,,,,,,
2024-02-19 10:00:00,2024-02-19,10,0.0,0.0,,,,,,,,,
2024-02-19 11:00:00,2024-02-19,11,62.897777777777776,0.0,,,,,,,,,
2024-02-19 12:00:00,2024-02-19,12,260.6044444444444,0.0,,,,,,,,,
2024-02-19 13:00:00,2024-02-19,13,489.1377777777778,0.0,,,,,,,,,
2024-02-19 14:00:00,2024-02-19,14,707.68,0.0,,,,,,,,,
2024-02-19 15:00:00,2024-02-19,15,886.08,0.0,,,,,,,,,
2024-02-19 16:00:00,2024-02-19,16,989.9911111111111,0.0,,,,,,,,,
2024-02-19 17:00:00,2024-02-19,17,1024.7288888888888,0.0,,,,,,,,,
2024-02-19 18:00:00,2024-02-19,18,987.5911111111111,0.0,,,,,,,,,
2024-02-20 09:00:00,2024-02-20,9,0.0,0.0,,,,,,,,,
2024-02-20 10:00:00,2024-02-20,10,0.0,0.0,,,,,,,,,
2024-02-20 11:00:00,2024-02-20,11,63.46666666666667,0.0,,,,,,,,,
2024-02-20 12:00:00,2024-02-20,12,272.99555555555554,0.0,,,,,,,,,
2024-02-20 13:00:00,2024-02-20,13,505.3333333333333,0.0,,,,,,,,,
2024-02-20 14:00:00,2024-02-20,14,714.7555555555556,0.0,,,,,,,,,
2024-02-20 15:00:00,2024-02-20,15,878.9866666666667,0.0,,,,,,,,,
2024-02-20 16:00:00,2024-02-20,16,983.2355555555556,0.0,,,,,,,,,
2024-02-20 17:00:00,2024-02-20,17,1019.1288888888889,0.0,,,,,,,,,
2024-02-20 18:00:00,2024-02-20,18,984.0,0.0,,,,,,,,,
2024-02-24 09:00:00,2024-02-24,9,0.0,0.9174346923828125,,,,,,,,,
2024-02-24 10:00:00,2024-02-24,10,0.0,0.004291534423828125,,,,,,,,,
2024-02-24 11:00:00,2024-02-24,11,7.235555555555556,0.0,,,,,,,,,
2024-02-24 12:00:00,2024-02-24,12,29.83111111111111,0.0,,,,,,,,,
2024-02-24 13:00:00,2024-02-24,13,61.03111111111111,0.0,,,,,,,,,
2024-02-24 14:00:00,2024-02-24,14,145.6888888888889,0.4444122314453125,,,,,,,,,
2024-02-24 15:00:00,2024-02-24,15,344.96,0.001430511474609375,,,,,,,,,
2024-02-24 16:00:00,2024-02-24,16,190.0088888888889,1.2726783752441406,,,,,,,,,
2024-02-24 17:00:00,2024-02-24,17,579.4488888888889,0.21791458129882812,,,,,,,,,
2024-02-24 18:00:00,2024-02-24,18,312.0,0.43487548828125,,,,,,,,,
2024-02-25 09:00:00,2024-02-25,9,0.0,1.285552978515625,,,,,,,,,
2024-02-25 10:00:00,2024-02-25,10,0.0,1.8162727355957031,,,,,,,,,
2024-02-25 11:00:00,2024-02-25,11,7.342222222222222,1.4634132385253906,,,,,,,,,
2024-02-25 12:00:00,2024-02-25,12,13.333333333333334,1.3670921325683594,,,,,,,,,
2024-02-25 13:00:00,2024-02-25,13,29.61777777777778,0.9164810180664062,,,,,,,,,
2024-02-25 14:00:00,2024-02-25,14,105.93777777777778,0.09918212890625,,,,,,,,,
2024-02-25 15:00:00,2024-02-25,15,135.23555555555555,0.057220458984375,,,,,,,,,
2024-02-25 16:00:00,2024-02-25,16,193.51111111111112,0.05340576171875,,,,,,,,,
2024-02-25 17:00:00,2024-02-25,17,288.97777777777776,0.02288818359375,,,,,,,,,
2024-02-25 18:00:00,2024-02-25,18,400.2133333333333,0.0553131103515625,,,,,,,,,
2024-02-27 09:00:00,2024-02-27,9,0.0,0.0,,,,,,,,,
2024-02-27 10:00:00,2024-02-27,10,0.0,0.0,,,,,,,,,
2024-02-27 11:00:00,2024-02-27,11,38.75555555555555,0.0,,,,,,,,,
2024-02-27 12:00:00,2024-02-27,12,210.08,0.0,,,,,,,,,
2024-02-27 13:00:00,2024-02-27,13,359.3955555555556,0.0,,,,,,,,,
